Index,Album,Song Name,Lyrics
118,folklore,peace,comingofage come gone suddenly summer clear never courage convictions long danger near around corner darlin cause lives could never give peace im fire ill keep brittle heart warm cascade ocean wave blues come people think loves show would die secret devils details got friend would enough could never give peace integrity makes seem small paint dreamscapes wall talk shit friends like im wasting honor know id swing fences sit trenches give wild give child give silence comes two people understand family chose see brother brother enough theres robbers east clowns west id give sunshine give best rain always gon na come youre standin im fire ill keep brittle heart warm cascade ocean wave blues come people think loves show would die secret devils details got friend would enough could never give peace would enough could never give peace would enough could never give peaceyou might also like
119,folklore,seven,please picture trees hit peak seven feet swing creek scared jump high sky pennsylvania still beautiful things sweet tea summer cross heart wont tell though cant recall face still got love braids like pattern love moon saturn passed like folk songs love lasts long ive meaning tell think house haunted dad always mad must think come live pirates wont cry hide closet like folk song love passed please picture weeds learned civility used scream ferociously time wanted sweet tea summer cross heart wont tell though cant recall face still got love pack dolls sweater well move india forever passed like folk songs love lasts longyou might also like
120,folklore,the last great american dynasty,rebekah rode afternoon train sunny saltbox house coast took mind st louis bill heir standard oil name money town said middleclass divorcée wedding charming little gauche theres far new money goes picked home called holiday house parties tasteful little loud doctor told settle must fault heart gave said goes last great american dynasty knows never showed couldve goes maddest woman town ever seen marvelous time ruining everything rebekah gave rhode island set forever flew bitch pack friends city filled pool champagne swam big names blew money boys ballet losing card game bets dalí said goes last great american dynasty knows never showed couldve goes shameless woman town ever seen marvelous time ruining everything say seen occasion pacing rocks staring midnight sea feud neighbor stole dog dyed key lime green fifty years long time holiday house sat quietly beach free women madness men bad habits bought might also like knows never showed couldve goes loudest woman town ever seen marvelous time ruining everything marvelous time ruining everything marvelous time ruining everything marvelous time marvelous time
121,folklore,cardigan,vintage tee brand new phone high heels cobblestones young assume know nothing sequin smile black lipstick sensual politics young assume know nothing knew dancin levis drunk streetlight knew hand sweatshirt baby kiss better felt like old cardigan someones bed put said favorite friend friend none chase two girls lose one young assume know nothing knew playing hideandseek giving weekends knew heartbeat high line twenty lifetimes felt like old cardigan someones bed put said favorite kiss cars downtown bars needed drew stars around scars im bleedin might also like cause knew steppin last train marked like bloodstain knew tried change ending peter losing wendy knew leavin like father running like water young assume know nothing knew youd linger like tattoo kiss knew youd haunt whatifs smell smoke would hang around long cause knew everything young knew id curse longest time chasin shadows grocery line knew youd miss thrill expired youd standin front porch light knew youd come back youd come back youd come back youd come back felt like old cardigan someones bed put said favorite
122,folklore,hoax,one smoking gun eclipsed sun broken twisted knife sleepless night winless fight frozen ground stood cliffside screaming give reason faithless loves hoax believe dont want shade blue sadness world would best laid plan sleight hand barren land ash fire stood cliffside screaming give reason faithless loves hoax believe dont want shade blue sadness world would know left part back new york knew hero died whats movie knew still hurts underneath scars pulled apart knew password let door knew whats point keeping score knew still hurts underneath scars pulled apart dark ah ah ah darling hard pulled apart might also like one kingdom come undone broken drum beaten heart dont want shade blue sadness world would
123,folklore,august,salt air rust door never needed anything whispers sure never ever see us lost memory august slipped away moment time cause never mine see us twisted bedsheets august sipped away like bottle wine cause never mine back beneath sun wishin could write name call youre back school remember thinkin see us lost memory august slipped away moment time cause never mine see us twisted bedsheets august sipped away like bottle wine cause never mine back still changin better wanting enough enough live hope cancel plans case youd call say meet behind mall much summer love saying us cause werent mine lose werent mine lose see us lost memory august slipped away moment time cause never mine see us twisted bedsheets august sipped away like bottle wine cause never mine might also like cause never mine never mine remember remember pulled said get car canceled plans case youd call back livin hope hope meet behind mall remember pulled said get car canceled plans case youd call back livin hope hope meet behind mall remember pulled said get car canceled plans case youd call back livin hope hope hope hope hope hope
124,folklore,illicit affairs,make sure nobody sees leave hood head keep eyes tell friends youre run youll flushed return take road less traveled tell always stop started beautiful rooms ends meetings parking lots thats thing illicit affairs clandestine meetings longing stares born one single glance dies dies dies million little times leave perfume shelf picked leave trace behind like dont even exist take words dwindling mercurial high drug worked first hundred times thats thing illicit affairs clandestine meetings stolen stares show truth one single time lie lie lie million little times wan na scream dont call kid dont call baby look godforsaken mess made showed colors know cant see anyone else dont call kid dont call baby look idiotic fool made taught secret language cant speak anyone else might also like know damn well would ruin million little times
125,folklore,the 1,im good im new shit saying yes instead thought saw bus stop didnt though hit ground running night hit sunday matinée know greatest films time never made guess never know never know wanted really shouldve showed never bleed youre never gon na grow alright something dont think roaring twenties tossing pennies pool wishes came true wouldve defense none never leaving well enough alone wouldve fun wouldve one ooh dream youre cool shit adventures meet woman internet take home never painted numbers baby making count know greatest loves time guess never know never know another day waking alone something dont think roaring twenties tossing pennies pool wishes came true wouldve defense none never leaving well enough alone wouldve fun wouldve one might also like persist resist temptation ask one thing different would everything different today something dont think rosé flowing chosen family wouldve sweet couldve defense none digging grave another time wouldve fun wouldve one ooh
126,folklore,betty,betty wont make assumptions switched homeroom think cause betty one time riding skateboard passed house like couldnt breathe heard rumors inez cant believe word says times time true worst thing ever showed party would would want would tell go fuck lead garden garden would trust told summer thing im seventeen dont know anything know miss betty know went wrong favorite song playing far side gym nowhere found hate crowds know plus saw dance heard rumors inez cant believe word says times time true worst thing ever showed party would would want would tell go fuck lead garden garden would trust told summer thing im seventeen dont know anything know miss might also like walking home broken cobblestones thinking pulled like figment worst intentions said james get lets drive days turned nights slept next dreamt summer long betty im doorstep planned weeks finally sinkin betty right last time dream happens see face thing wan na make showed party yeah showed party yeah showed party love kiss porch front stupid friends kiss like dreamed patch broken wings im seventeen dont know anything know miss standing cardigan kissin car stopped streetlight know miss
127,evermore,closure,long time seeing shape name still spells pain wasnt right way went looks like know yes got letter yes im better cut deep know ya right bone yes got letter yes im better know dont need closure closure dont treat like situation needs handled im fine spite tears beers candles feel smoothing yes got letter yes im bettеr cut deep know ya right bone yes got lеtter yes im better know dont need closure closure closure closure might also like know im wrinkle new life staying friends would iron nice guilty guilty reaching across sea put fake oh unnecessary yes got letter yes im better cut deep know ya right bone yes got letter yes im better know dont need closure closure closure closure
128,evermore,long story short,fatefully tried pick battles til battle picked misery like war words shouted sleep passed right alley surrounded sides knife cuts ways shoe fits walk til high heels break fell pedestal right rabbit hole long story short bad time pushed precipice clung nearest lips long story short wrong guy im im ah yeah yeah im ah yeah yeah actually always felt must look better rear view missing golden gates held keys dropped sword threw bushes knocked door live peace someone comes us time im ready might also like cause fell pedestal right rabbit hole long story short bad time pushed precipice clung nearest lips long story short wrong guy im im ah yeah yeah im keepin score keep warm keep warm tug war know theres know theres keepin score keep warm keep warm waves meet shore ever evermore past wan na tell get lost petty things nemeses defeat get chance swing hes passing rare glimmer comet sky feels like home shoe fits walk everywhere go fell pedestal right rabbit hole long story short bad time pushed precipice climbed right back cliff long story short survived im im ah im im ah yeah yeah im yeah yeah im long story short bad time long story short survived
129,evermore,willow,im like water ship rolled night rough surface cut like knife openshut case never wouldve known look face lost current like priceless wine say less know wherever stray follow im begging take hand wreck plans thats man life willow bent right wind head pillow could feel sneakin mythical thing like trophy champion ring one prize id cheat win say less know wherever stray follow im begging take hand wreck plans thats man know train could take home anywhere else hollow im begging take hand wreck plans thats man might also like life willow bent right wind count time time life willow bent right wind come back stronger 90s trend wait signal ill meet dark show places others gave scars openshut case guess shouldve known look face every baitandswitch work art say less know wherever stray follow im begging take hand wreck plans thats man know train could take home anywhere else hollow im begging take hand wreck plans thats man say less know wherever stray follow im begging take hand wreck plans thats man know train could take home anywhere else hollow im begging take hand wreck plans thats man hey thats man thats man yeah thats man every baitandswitch work art thats man hey thats man im begging take hand wreck plans thats man
130,evermore,dorothea,hey dorothea ever stop think younger park honey makin lark misery got shiny friends since left town tiny screens place see got nothin well wishes ya ooh place ever ooh wont like way never late come back side stars eyes shined brighter tupelo youre ever tired bеin known know know youll always know dorothea uhuh dorothea ahah ooh yourе queen sellin dreams sellin makeup magazines ooh id buy anything might also like hey dorothea ever stop think calmer skippin prom piss mom pageant schemes damn dorothea wan na ya still soul met bleachers well ooh guess ill never know ooh youll go show never late come back side stars eyes shined brighter tupelo youre ever tired bein known know know youll always know dorothea uhuh dorothea ahah ooh ooh oohwoooohoohooh oohoohoohooh ooh ooh oohwoooohoohooh oohoohooh dorothea ahahah ahah ooh
131,evermore,tis the damn season,wanted know hanging gone wouldve asked kind cold fogs windshield glass felt passed theres ache put ache could call even could call babe weekend tis damn season write im stayin parents house road taken looks real good always leads hometown parkеd car right methodist thе school used holidays linger like bad perfume run far escaped remember watched leave okay okay could call even could call babe weekend tis damn season write im stayin parents house road taken looks real good time flies messy mud truck tires im missing smile hear could ride around road taken looks real good always leads hometown might also like sleep half day old times sake wont ask wait dont ask stay ill go back la socalled friends wholl write books ever make wonder soul tell smiles im fakin heart know im breakin leave warmest bed ive ever known could call even even though im leaving ill weekend tis damn season could call even could call babe weekend tis damn season write im stayin parents house road taken looks real good time flies messy mud truck tires im missing smile hear could ride around road taken looks real good always leads hometown always leads hometown
132,evermore,gold rush,gleaming twinkling eyes like sinking ships waters inviting almost jump dont like gold rush gold rush dont like anticipatin face red flush dont like anyone would die feel touch everybody wants everybody wonders would like love walk past quick brush dont like slow motion double vision rose blush dont like falling feels like flying til bone crush everybody wants dont like gold rush must like grow beautiful hair falling place like dominoes see padding across wooden floors eagles tshirt hanging door dinner parties call contrarian shit coastal town wandered round nеver seen love pure thеn fades gray dayold tea cause could never might also like cause dont like gold rush gold rush dont like anticipatin face red flush dont like anyone would die feel touch everybody wants everybody wonders would like love walk past quick brush dont like slow motion double vision rose blush dont like falling feels like flying til bone crush everybody wants dont like gold rush must like grow beautiful hair falling place like dominoes mind turns life folklore cant dare dream anymore dinner parties wont call contrarian shit coastal town never found never see love pure cause fades gray dayold tea cause never gleaming twinkling eyes like sinking ships waters inviting almost jump
133,evermore,marjorie,never kind forget clever never clever forget kind didnt know better id think talking didnt know better id think still around died didnt stay dead died didnt stay dead youre alive youre alive head died didnt stay dead died didnt stay dead youre alive alive never politе forget power nevеr wield power forget polite might also like didnt know better id think listening didnt know better id think still around died didnt stay dead died didnt stay dead youre alive youre alive head died didnt stay dead died didnt stay dead youre alive alive autumn chill wakes loved amber skies much long limbs frozen swims youd always go past feet could touch complained whole way car ride back stairs shouldve asked questions shouldve asked asked write shouldve kept every grocery store receipt cause every scrap would taken watched signed name marjorie closets backlogged dreams left died didnt stay dead died didnt stay dead youre alive youre alive head died didnt stay dead died didnt stay dead youre alive alive didnt know better id think singing didnt know better id think still around know better still feel around know better youre still around
134,evermore,happiness,honey im trees see im right years ive given shit dividin showed hiding spots dancing music stopped disbelief cant face reinvention havent met new yet therell happiness happiness things true happiness past blood bruise past curses cries beyond terror nightfall haunted look eyes wouldve loved lifetime leave behind happiness tell winning smile begin look like smirk lessons start look like weapons pointed deepest hurt hope shell beautiful fool takes spot next didnt mean sorry cant see facts fury havent met new yet might also like therell happiness happiness things believe happiness history across great divide glorious sunrise dappled flickers light dress wore midnight leave behind happiness cant make go away making villain guess price paid seven years heaven pulled body mine every goddamn night get fake niceties one teaches good man hurts know hurt honey im trees see eyes leak acid rain pillow used lay head giving best tell give want green light forgiveness havent met new yet think shell give therell happiness happiness things true happiness history across great divide glorious sunrise dappled flickers light dress wore midnight leave behind oh leave behind leave behind happiness
135,evermore,cowboy like me,tennis court covered tentlike thing asked dance said dancin dangerous game oh thought gon na one things know im never gon na love ive got tricks sleeve takes one know one youre cowboy like never wanted love fancy car im waiting phone like im sitting airport bar tricks sleeve takes one know one youre cowboy like might also like perched dark tellin rich folks anything wan na hear like could love could way forward pay youre bandit like eyes full stars hustling good life never thought id meet could love could way forward know ill pay youre cowboy like perched dark tellin rich folks anything wan na hear like could love could way forward pay youre bandit like eyes full stars hustlin good life never thought id meet could love could way forward know ill pay skeletons closets plotted hard fuck old men ive swindled really believe one ladies lunchin stories passed town oh locked hang lips like gardens babylon boots beneath bed forever sweetest con ive tricks sleeve takes one know one youre cowboy like im never gon na love im never gon na love im never gon na love
136,evermore,evermore,gray november ive since july motion capture put bad light replay footsteps stepping stone trying find one went wrong writing letters addressed fire catching breath staring open window catching death couldnt sure feeling peculiar pain would evermore hey december guess im feeling unmoored cant remember used fight rewind thе tape pause thе moment lost sending signals doublecrossed might also like catching breath barefoot wildest winter catching death couldnt sure feeling peculiar pain would evermore evermore cant think cost things lost oh get pause certain well tall whether weather frost violence dog days im waves tossed line could go cross shipwrecked cant think cost thought things lost cracks light get pause dreamed certain well tall think costs real enough whether weather frost get violence dog days violence dog days waves tossed im waves tossed swear line go cross catching breath floors cabin creaking step couldnt sure feeling peculiar pain wouldnt evermore evermore evermore pain wouldnt evermore evermore
137,evermore,tolerate it,sit watch reading head low wake watch breathing eyes closed sit watch notice everything dont youre much older wiser wait door like im kid use best colors portrait lay table fancy shit watch tolerate head tell tell ive got wrong somehow know love celebrated tolerate greet battle heros welcome take indiscretions good fun sit listеn polish plates gleam glistеn youre much older wiser wait door like im kid use best colors portrait lay table fancy shit watch tolerate head tell tell ive got wrong somehow know love celebrated tolerate might also like building worlds wheres man whod throw blankets barbed wire made temple mural sky im begging footnotes story life drawing hearts byline always taking much space time assume im fine would break free leave us ruins took dagger removed gain weight lose believe could head tell tell ive got wrong somehow know love celebrated tolerate sit watch
138,evermore,"no body, no crime",estes friend mine meet every tuesday night dinner glass wine estes losin sleep husbands actin different smells like infidelity says aint merlot mouth aint jewelry joint account aint doubt think im gon na call says think cant prove think cant prove think cant prove body crime aint lettin day die think might also like este wasnt tuesday night olive gardеn job anywhere hе reports missing wife noticed passed house truck got brand new tires mistress moved sleeps estes bed everything aint doubt somebodys got ta catch cause think cant prove think cant prove think cant prove body crime aint lettin day die think good thing daddy made get boating license fifteen ive cleaned enough houses know cover scene good thing estes sisters gon na swear dude good thing mistress took big life insurance policy think cant prove think cant prove thinks cant prove body crime wasnt lettin day he⊔ body crime wasnt lettin day he⊔ body crime wasnt lettin day died
139,evermore,coney island,break soul two looking youre right cant relate anymore related long haul howd get soon close fist around something delicate shatter im sitting bench coney island wondering baby go fast times bright lights merry go sorry making centerfold lost surprises disappointments close eyes gets colder colder sun goes question pounds head whats lifetime achievement pushed edge polite leave miss rogue coaxed paradise left forgive soul youre wise trust old care might also like cause like mall internet one place mischief giftwrapped suburban dreams sorry winning arcade ring lost surprises disappointments close eyes gets colder colder sun goes waiting old spot tree line gold clock leave hanging every single day standing hallway big cake happy birthday paint bluest skies darkest grey universe away got accident sight flashed face walked podium think forgot say name im bench coney island wondering baby go fast times bright lights merry go sorry making centerfold lost surprises disappointments close eyes gets colder colder sun goes sun goes sight flashed face sun goes think forgot say name sorry making making making centerfold
140,evermore,champagne problems,booked night train reason could sit hurt bustling crowds silent sleepers youre sure worse dropped hand dancing left standing crestfallen landing champagne problems moms ring pocket picture wallet heart glass dropped champagne problems told family reason couldnt keep sister splashed bottle ones celebrating dom pérignon brought crowd friends applauded hometown skeptics called champagne problems speech youre speechless love slipped beyond reaches couldnt give reason champagne problems might also like midas touch chevy door november flush flannel cure dorm madhouse made joke well made evergreen group friends dont think well say word soon theyll nerve deck halls walked one money two show never ready watch go sometimes dont know answer til someones knees asks wouldve made lovely bride shame shes fucked head said youll find real thing instead shell patch tapestry shred hold hand dancing never leave standing crestfallen landing champagne problems moms ring pocket picture wallet wont remember champagne problems wont remember champagne problems
141,evermore,ivy,hows one know id meet spirit meets bones faithforgotten land snow touch brought forth incandescent glow tarnished grand old widow goes stone every day dont sit wait grieving living oh goddamn pain fits palm freezing hand taking mine promised another oh cant stop putting roots dreamland house stone ivy grows im covered wish know fatal flaw makes long magnificently cursed hes room opal eyes wish see wants whats might also like oh goddamn pain fits palm freezing hand taking mine promised another oh cant stop putting roots dreamland house stone ivy grows im covered clover blooms fields spring breaks loose time near would found us crescent moon coast clear spring breaks loose fear hes gon na burn house ground hows one know id live die moments stole begged borrowed time tell run dare sit watch well become drink husbands wine oh goddamn pain fits palm freezing hand taking mine promised another oh cant stop putting roots dreamland house stone ivy grows im covered im covered yeah fire goddamn blaze dark started started yeah war goddamn fight life started started oh cant stop putting roots dreamland house stone ivy grows im covered im covered
142,Midnights,Lavender Haze,meet midnight staring ceiling oh dont ever say much dont really read melancholia scrutiny yeah oh yeah handle beautifully yeah oh yeah shit new yeah oh yeah feel lavender haze creeping surreal im damned give damn people say deal 1950s shit want wan na stay lavender haze keep asking keep asking im gon na bride kinda girl see kinda girl see onenight wife find dizzying yeah oh yeah theyre bringing history yeah oh yeah werent even listening yeah oh yeah feel lavender haze creepin surreal im damned give damn people say deal 1950s shit want wan na stay lavender haze might also like lavender haze talk talk go viral need love spiral get chest get desk get desk talk talk go viral need love spiral get chest get desk feel feel lavender haze creeping surreal im damned give damn people say deal deal 1950s shit want wan na stay lavender haze get chest get desk lavender haze wan na stay wan na stay lavender haze
143,Midnights,Maroon,morning came cleaning incense vinyl shelf cause lost track time laughing feet lap like closest friend howd end floor anyway say roommates cheapass screwtop rosé thats see every day chose one dancing new york shoes looked sky burgundy tshirt splashed wine blood rushed cheeks scarlet mark thеy saw collarbone rust grew bеtween telephones lips used call home scarlet maroon silence came shaking blind hazy hell lose sight us sobbing head hands aint way shit always ends standing holloweyed hallway carnations thought roses thats us feel matter rubies gave lost one dancing new york shoes looked sky maroon burgundy tshirt splashed wine blood rushed cheeks scarlet maroon mark saw collarbone rust grew telephones lips used call home scarlet maroon wake memory thats real fucking legacy legacy maroon wake memory thats real fucking legacy leave might also like burgundy tshirt splashed wine blood rushed cheeks scarlet maroon mark saw collarbone rust grew telephones lips used call home scarlet maroon maroon maroon
144,Midnights,Labyrinth,hurts much right thinkin whole time breathe breathe breathe deep breathe ill gettin whole life know scared elevators never trust rises fast cant last uhoh im fallin love oh im fallin love oh im fallin love thought plane goin howd turn right around feels raw right lost labyrinth mind break break free break break would break back make break smile know much hate everybody expects bounce back like uhoh im fallin love oh im fallin love oh im fallin love thought plane goin howd turn right around uhoh im fallin love oh im fallin love oh im fallin love thought plane goin howd turn right around uhoh im fallin love oh im fallin love oh im fallin love thought plane goin howd turn right around uhoh im fallin love oh im fallin love oh im fallin love thought plane goin howd turn right aroundyou might also like
145,Midnights,Anti Hero,thing get older never wiser midnights become afternoons depression works graveyard shift people ive ghosted stand room left devices come prices vices end crisis tale old time wake screaming dreaming one day ill watch youre leaving cause got tired scheming last time hi im problem teatime everybody agrees ill stare directly sun never mirror must exhausting always rooting antihero sometimes feel like everybody sexy baby im monster hill big hang slowly lurching toward favorite city pierced heart never killed hear covert narcissism disguise altruism like kind congressman tale old time wake screaming dreaming one day ill watch youre leaving life lose meaning last time hi im problem im problem teatime everybody agrees ill stare directly sun never mirror must exhausting always rooting antihero might also like dream daughterinlaw kills money thinks left family gathers round reads someone screams shes laughing us hell hi im problem hi im problem hi everybody agrees everybody agrees hi hi im problem im problem teatime teatime everybody agrees everybody agrees ill stare directly sun never mirror must exhausting always rooting antihero
146,Midnights,Vigilante Shit,draw cat eye sharp enough kill man bad things im worst sometimes wonder onell last lie say looks kill might try dont dress women dont dress men lately ive dressin revenge dont start shit tell ends dont get sad get even weekends dont dress friends lately ive dressin revenge needed cold hard proof gave envelope think got gets house gets kids gets pride picture thick thieves exwife looks pretty drivin benz lately shes dressin revenge dont start shit tell ends dont get sad get even weekends dont dress friends lately shes dressing revenge ladies always rise ladies know people want someone sweet kind fun lady simply enough doin lines crossin mine someone told whitecollar crimes fbi dont dress villains innocents im vigilante shit might also like dont start shit tell ends dont get sad get even weekends dont dress friends lately ive dressin revenge
147,Midnights,Sweet Nothing,spy little tired eye tiny firefly pebble picked last july deep inside pocket almost forgot ever miss wicklow sometimes ooh ooh said end comin everyones somethin find runnin home sweet nothings outside theyre push shovin youre kitchen hummin ever wanted sweet nothin way home wrote poem say mind happens time ooh ooh causе said end comin evеryones somethin find runnin home sweet nothings outside theyre push shovin youre kitchen hummin ever wanted nothin industry disruptors soul deconstructors smoothtalking hucksters gladhanding voices implore admit im soft ooh said end comin everyones somethin find runnin home sweet nothings outside theyre push shovin youre kitchen hummin ever wanted sweet nothin said end comin said end comin everyones somethin everyones somethin find runnin home sweet nothings outside theyre push shovin outside theyre push shovin youre kitchen hummin youre kitchen hummin ever wanted sweet nothinyou might also like
148,Midnights,Karma,youre talking shit hell addicted betrayal youre relevant youre terrified look cause dare youll see glare everyone burned get coming back around keep side street clean wouldnt know mean cause karma boyfriend karma god karma breeze hair weekend karmas relaxing thought arent envious sweet like honey karma cat purring lap cause loves flexing like goddamn acrobat karma vibe like spiderboy king thieves weave little webs opacity pennies made crown trick trick twice dont know cash aint price coming back around keep side street clean wouldnt know mean cause karma boyfriend karma god karma breeze hair weekend karmas relaxing thought arent envious sweet like honey karma cat purring lap cause loves flexing like goddamn acrobat karma vibe like might also like ask learned years ask earned tears ask many fade im still im still im still cause karma thunder rattling ground karmas scent like bounty hunter karmas gon na track step step town town sweet like justice karma queen karma takes friends summit karma guy screen coming straight home cause karma boyfriend karma boyfriend karma god karma breeze hair weekend weekend karmas relaxing thought arent envious sweet like honey karma cat purring lap cause loves flexing like goddamn acrobat karma vibe like karma boyfriend karma god ah uhhuh mm karmas relaxing thought
149,Midnights,"You're On Your Own, Kid",summer went away still yearning stays play cool best wait patiently hes gon na notice okay best friends anyway hear voice youre smoking boys touch phone face didnt choose town dream getting theres one could make stay days sprinkler splashes fireplace ashes waited ages see search party better bodies learn never cared youre kid always see great escape long daisy may picked petals loves something different bloomed writing room play songs parking lot ill run away sprinkler splashes fireplace ashes called taxi take search party better bodies learn dreams arent rare youre kid always might also like sprinkler splashes fireplace ashes gave blood sweat tears hosted parties starved body like id saved perfect kiss jokes werent funny took money friends home dont know say looked around bloodsoaked gown saw something cant take away cause pages turned bridges burned everything lose step take make friendship bracelets take moment taste youve got reason afraid youre kid yeah face youre kid always
150,Midnights,Question...?,remember good girl sad boy big city wrong choices one thing goin swear somethin cause dont remember painted nights color ive searched since one thing another fuckin situations circumstances miscommunications say way may like explanations ask question ever someone kiss crowded room every single one friends makin fun fifteen seconds later thеy clappin lеave house middle night oh wish youd put fight oh said much wish could still touch question halfmoon eyes bad surprise realize time mind dickhead guy saw night somethin one drink another fuckin politics gender roles youre sure dont know got swept away gray may like conversation ask question ever someone kiss crowded room every single one friends makin fun fifteen seconds later clappin leave house middle night oh wish youd put fight oh said much wish could still touch question might also like feel like everythings like second best meteor strike whats heard youre still thats nice im sure thats whats suitable right tonight ask question ask question ever someone kiss crowded room crowded room every single one friends makin fun makin fun fifteen seconds later clappin leave house middle night oh wish youd put fight oh fight said much wish could still touch question
151,Midnights,Bejeweled,baby love think ive little kind didnt notice walkin peace mind shoes gave present puttin someone first works youre top five way im goin tonight best believe im still bejeweled walk room still make whole place shimmer meet band ask man could still say dont remember familiarity breeds contempt dont put mе basement whеn want penthouse heart diamonds eyes polish real polish real nice nice baby boy think ive good girl good girl extra credit got graded curve think time teach lessons made world huh heard huh reclaim land miss miss miss sparklin nice best believe im still bejeweled walk room still make whole place shimmer meet band ask man could still say dont remember familiarity breeds contempt dont put basement want penthouse heart diamonds eyes polish real polish real nice nice might also like sapphire tears face sadness became whole sky guy said auras moonstone cause high dancin night try change mind might wait line whats girl gon na diamonds got ta shine best believe im still bejeweled walk room still make whole place shimmer shimmer meet band ask man could still say dont remember familiarity breeds contempt dont put basement want penthouse heart diamonds eyes polish real nice polish real nice dancin night try change mind might wait line whats girl gon na whats girl gon na polish nice best believe im still bejeweled walk room still make whole place shimmer
152,Midnights,Snow On the Beach,one night moons ago saw flecks couldve lights might passing unbeknownst life emotionally abusive time cant stop quite like flight awful thanks asking im unglued thanks like snow beach weird fuckin beautiful flying dream stars pocketful wanting tonight feels impossible comin sound around like snow beach like snow beach like snow beach like snow ah scene feels like saw screen searched aurora borealis green ive never seen someone lit within blurring periphery smile like contest hide would dishonest fine fake til make til til true like snow beach weird fuckin beautiful flying dream stars pocketful wanting tonight feels impossible comin sound around might also like like snow beach like snow beach like snow beach like snow ah cant cant speak afraid jinx dont dont even dare wish eyes flying saucers another planet im like janet real thing falling like snow beach snow beach weird fuckin beautiful flying dream flying dream stars pocketful wanting wanting tonight feels impossible comin sound around like snow beach snow beach like snow beach flying dream like snow beach wanting like snow ah comin sound around like snow beach comin comin comin comin like snow beach comin comin comin comin comin comin comin comin comin comin comin comin
153,Midnights,Midnight Rain,rain wanted comfortable wanted pain wanted bride making name chasing fame stayed changed like midnight town wasteland full cages full fences pageant queens big pretenders paradise boy montage slowmotion love potion jumping things ocean broke heart cause nice sunshine midnight rain wanted comfortable wanted pain wanted bride making name chasing fame stayed changed like midnight came like postcard picture perfect shiny family holiday peppermint candy every day peered window deep portal time travel love unravel life gave away cause sunshine midnight rain wanted comfortable wanted pain wanted bride making name chasing fame stayed changed like midnight rain wanted comfortable wanted pain wanted bride making name chasing fame stayed changed like midnight might also like guess sometimes get wanted wanted never thinks except im tv guess sometimes get kind haunted kind haunted never think except midnights like midnights like midnights like
154,Midnights,Mastermind,upon time planets fates stars aligned ended room time touch hand lit fuse chain reaction countermoves assess equation checkmate couldnt lose told none accidental first night saw nothing gon na stop laid groundwork like clockwork dominoes cascaded line told im mastermind youre mine dеsign cause im mastermind see wisеst women way cause born pawn every lovers game fail plan plan fail strategy sets scene tale im wind freeflowing sails liquor cocktails told none accidental first night saw knew wanted body laid groundwork like clockwork dominoes cascaded line told im mastermind youre mine design cause im mastermind might also like one wanted play little kid ive scheming like criminal ever since make love make seem effortless first time ive felt need confess swear im cryptic machiavellian cause care told none accidental first night saw nothing gon na stop laid groundwork saw wide smirk face knew entire time knew im mastermind youre mine yeah smile cause im mastermind
