album_name,track_title,track_n,lyric,line
reputation,Dancing with Our Hands Tied,11,if i could dance with you again again,55
reputation,Dancing with Our Hands Tied,11,dancing with our hands tied hands tied,56
reputation,Dancing with Our Hands Tied,11,oh yeah we were dancing,57
reputation,Dancing with Our Hands Tied,11,like it was the first time first time first time first time,58
reputation,Dancing with Our Hands Tied,11,yeah we were dancing oh,59
reputation,Dancing with Our Hands Tied,11,dancing with our hands tied hands tied,60
reputation,Dancing with Our Hands Tied,11,dancing with our hands tied,61
reputation,Dancing with Our Hands Tied,11,yeah we were dancing ooh,62
reputation,Dancing with Our Hands Tied,11,and i had a bad feeling had a bad feeling,63
reputation,Dancing with Our Hands Tied,11,but we were dancing,64
reputation,Dancing with Our Hands Tied,11,oohooh oohooh,65
reputation,Dancing with Our Hands Tied,11,hands tied hands tied dancing,66
reputation,Dress,12,our secret moments in a crowded room,1
reputation,Dress,12,they got no idea about me and you,2
reputation,Dress,12,there is an indentation in the shape of you,3
reputation,Dress,12,made your mark on me a golden tattoo,4
reputation,Dress,12,all of this silence and patience pining and anticipation,5
reputation,Dress,12,my hands are shaking from holding back from you,6
reputation,Dress,12,ha ah ah,7
reputation,Dress,12,all of this silence and patience pining and desperately waiting,8
reputation,Dress,12,my hands are shaking from all this,9
reputation,Dress,12,ah ha ha haah,10
reputation,Dress,12,say my name and everything just stops,11
reputation,Dress,12,i dont want you like a best friend,12
reputation,Dress,12,only bought this dress so you could take it off,13
reputation,Dress,12,take it off ha ha haah,14
reputation,Dress,12,carve your name into my bedpost,15
reputation,Dress,12,’cause i dont want you like a best friend,16
reputation,Dress,12,only bought this dress so you could take it off,17
reputation,Dress,12,take it off ha ha haah,18
reputation,Dress,12,inescapable im not even gonna try,19
reputation,Dress,12,and if i get burned at least we were electrified,20
reputation,Dress,12,i’m spilling wine in the bathtub,21
reputation,Dress,12,you kiss my face and were both drunk,22
reputation,Dress,12,everyone thinks that they know us,23
reputation,Dress,12,but they know nothing about—,24
reputation,Dress,12,joeboy sip alcohol official lyrics  meaning  verified,25
reputation,Dress,12,prechorus,26
reputation,Dress,12,all of this silence and patience pining and anticipation,27
reputation,Dress,12,my hands are shaking from holding back from you,28
reputation,Dress,12,ha ah ah,29
reputation,Dress,12,all of this silence and patience pining and desperately waiting,30
reputation,Dress,12,my hands are shaking from all this,31
reputation,Dress,12,ah ha ha haah,32
reputation,Dress,12,say my name and everything just stops,33
reputation,Dress,12,i dont want you like a best friend,34
reputation,Dress,12,only bought this dress so you could take it off,35
reputation,Dress,12,take it off ha ha haah,36
reputation,Dress,12,carve your name into my bedpost,37
reputation,Dress,12,cause i dont want you like a best friend,38
reputation,Dress,12,only bought this dress so you could take it off,39
reputation,Dress,12,take it off ha ha,40
reputation,Dress,12,haahah haahah haahahah,41
reputation,Dress,12,only bought this dress so you could take it off,42
reputation,Dress,12,haahah haahah haahahah,43
reputation,Dress,12,only bought this dress so you could take it off,44
reputation,Dress,12,flashback when you met me,45
reputation,Dress,12,your buzzcut and my hair bleached,46
reputation,Dress,12,even in my worst times you could see the best in me,47
reputation,Dress,12,flashback to my mistakes,48
reputation,Dress,12,my rebounds my earthquakes,49
reputation,Dress,12,even in my worst lies you saw the truth in me,50
reputation,Dress,12,and i woke up just in time,51
reputation,Dress,12,now i wake up by your side,52
reputation,Dress,12,my one and only my lifeline,53
reputation,Dress,12,i woke up just in time,54
reputation,Dress,12,now i wake up by your side,55
reputation,Dress,12,my hands shake i cant explain this,56
reputation,Dress,12,ah ha ha haah,57
reputation,Dress,12,say my name and everything just stops,58
reputation,Dress,12,i dont want you like a best friend,59
reputation,Dress,12,only bought this dress so you could take it off,60
reputation,Dress,12,take it off ha ha haah,61
reputation,Dress,12,carve your name into my bedpost,62
reputation,Dress,12,cause i don’t want you like a best friend,63
reputation,Dress,12,only bought this dress so you could take it off,64
reputation,Dress,12,take it off ha ha haah,65
reputation,Dress,12,there is an indentation in the shape of you,66
reputation,Dress,12,only bought this dress so you could take it off,67
reputation,Dress,12,you made your mark on me golden tattoo,68
reputation,Dress,12,only bought this dress so you could take it off,69
reputation,This Is Why We Can’t Have Nice Things,13,it was so nice throwing big parties,1
reputation,This Is Why We Can’t Have Nice Things,13,jump into the pool from the balcony,2
reputation,This Is Why We Can’t Have Nice Things,13,everyone swimming in a champagne sea,3
reputation,This Is Why We Can’t Have Nice Things,13,and there are no rules when you show up here,4
reputation,This Is Why We Can’t Have Nice Things,13,bass beat rattling the chandelier,5
reputation,This Is Why We Can’t Have Nice Things,13,feeling so gatsby for that whole year,6
reputation,This Is Why We Can’t Have Nice Things,13,so whyd you have to rain on my parade,7
reputation,This Is Why We Can’t Have Nice Things,13,im shaking my head and locking the gates,8
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things darling,9
reputation,This Is Why We Can’t Have Nice Things,13,because you break them,10
reputation,This Is Why We Can’t Have Nice Things,13,i had to take them away,11
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things honey oh,12
reputation,This Is Why We Can’t Have Nice Things,13,did you think i wouldnt hear all the things you said about me,13
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things,14
reputation,This Is Why We Can’t Have Nice Things,13,it was so nice being friends again,15
reputation,This Is Why We Can’t Have Nice Things,13,there i was giving you a second chance,16
reputation,This Is Why We Can’t Have Nice Things,13,but you stabbed me in the back while shaking my hand,17
reputation,This Is Why We Can’t Have Nice Things,13,and therein lies the issue,18
reputation,This Is Why We Can’t Have Nice Things,13,friends dont try to trick you,19
reputation,This Is Why We Can’t Have Nice Things,13,get you on the phone and mindtwist you,20
reputation,This Is Why We Can’t Have Nice Things,13,and so i took an axe to a mended fence,21
reputation,This Is Why We Can’t Have Nice Things,13,but im not the only friend youve lost lately mmmm,22
reputation,This Is Why We Can’t Have Nice Things,13,if only you werent so shady,23
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things darling yeah,24
reputation,This Is Why We Can’t Have Nice Things,13,because you break them,25
reputation,This Is Why We Can’t Have Nice Things,13,i had to take them away,26
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice nice things things baby honey,27
reputation,This Is Why We Can’t Have Nice Things,13,did you think i wouldnt hear all the things you said about me,28
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have,29
reputation,This Is Why We Can’t Have Nice Things,13,heres a toast to my real friends,30
reputation,This Is Why We Can’t Have Nice Things,13,they dont care about the hesaid shesaid,31
reputation,This Is Why We Can’t Have Nice Things,13,and heres to my baby,32
reputation,This Is Why We Can’t Have Nice Things,13,he aint reading what they call me lately,33
reputation,This Is Why We Can’t Have Nice Things,13,and heres to my mama,34
reputation,This Is Why We Can’t Have Nice Things,13,had to listen to all this drama,35
reputation,This Is Why We Can’t Have Nice Things,13,and heres to you,36
reputation,This Is Why We Can’t Have Nice Things,13,cause forgiveness is a nice thing to do,37
reputation,This Is Why We Can’t Have Nice Things,13,haha i cant even say it with a straight face,38
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things darling darling,39
reputation,This Is Why We Can’t Have Nice Things,13,because you break them,40
reputation,This Is Why We Can’t Have Nice Things,13,i had to take them away,41
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice uhuh things oh no honey baby oh,42
reputation,This Is Why We Can’t Have Nice Things,13,did you think i wouldnt hear all the things you said about me,43
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things darling,44
reputation,This Is Why We Can’t Have Nice Things,13,and heres to my real friends,45
reputation,This Is Why We Can’t Have Nice Things,13,because you break them,46
reputation,This Is Why We Can’t Have Nice Things,13,i had to take them,47
reputation,This Is Why We Can’t Have Nice Things,13,and heres to my baby,48
reputation,This Is Why We Can’t Have Nice Things,13,nice things honey,49
reputation,This Is Why We Can’t Have Nice Things,13,they didnt care about that hesaid shesaid,50
reputation,This Is Why We Can’t Have Nice Things,13,did you think i wouldnt hear all the things you said about me,51
reputation,This Is Why We Can’t Have Nice Things,13,this is why we cant have nice things,52
reputation,Call It What You Want,14,my castle crumbled overnight,1
reputation,Call It What You Want,14,i brought a knife to a gunfight,2
reputation,Call It What You Want,14,they took the crown but its alright,3
reputation,Call It What You Want,14,all the liars are calling me one,4
reputation,Call It What You Want,14,nobodys heard from me for months,5
reputation,Call It What You Want,14,im doin better than i ever was,6
reputation,Call It What You Want,14,cause,7
reputation,Call It What You Want,14,my babys fit like a daydream,8
reputation,Call It What You Want,14,walking with his head down,9
reputation,Call It What You Want,14,im the one hes walking to,10
reputation,Call It What You Want,14,so call it what you want yeah,11
reputation,Call It What You Want,14,call it what you want to,12
reputation,Call It What You Want,14,my babys fly like a jet stream,13
reputation,Call It What You Want,14,high above the whole scene,14
reputation,Call It What You Want,14,loves me like im brand new,15
reputation,Call It What You Want,14,so call it what you want yeah,16
reputation,Call It What You Want,14,call it what you want to,17
reputation,Call It What You Want,14,all my flowers grew back as thorns,18
reputation,Call It What You Want,14,windows boarded up after the storm,19
reputation,Call It What You Want,14,he built a fire just to keep me warm,20
reputation,Call It What You Want,14,all the drama queens taking swings,21
reputation,Call It What You Want,14,all the jokers dressing up as kings,22
reputation,Call It What You Want,14,they fade to nothing when i look at him,23
reputation,Call It What You Want,14,and i know i make the same mistakes every time,24
reputation,Call It What You Want,14,bridges burn i never learn,25
reputation,Call It What You Want,14,at least i did one thing right,26
reputation,Call It What You Want,14,i did one thing right,27
reputation,Call It What You Want,14,im laughing with my lover makin forts under covers,28
reputation,Call It What You Want,14,trust him like a brother,29
reputation,Call It What You Want,14,yeah you know i did one thing right,30
reputation,Call It What You Want,14,starry eyes sparkin up my darkest night,31
reputation,Call It What You Want,14,joeboy sip alcohol official lyrics  meaning  verified,32
reputation,Call It What You Want,14,my babys fit like a daydream,33
reputation,Call It What You Want,14,walking with his head down,34
reputation,Call It What You Want,14,im the one hes walking to,35
reputation,Call It What You Want,14,so call it what you want yeah,36
reputation,Call It What You Want,14,call it what you want to,37
reputation,Call It What You Want,14,my babys fly like a jet stream,38
reputation,Call It What You Want,14,high above the whole scene,39
reputation,Call It What You Want,14,loves me like im brand new,40
reputation,Call It What You Want,14,call it what you want call it what you want call it,41
reputation,Call It What You Want,14,so call it what you want yeah,42
reputation,Call It What You Want,14,call it what you want to,43
reputation,Call It What You Want,14,i want to wear his initial on a chain round my neck,44
reputation,Call It What You Want,14,chain round my neck,45
reputation,Call It What You Want,14,not because he owns me,46
reputation,Call It What You Want,14,but cause he really knows me,47
reputation,Call It What You Want,14,which is more than they can say i,48
reputation,Call It What You Want,14,i recall late november,49
reputation,Call It What You Want,14,holding my breath slowly i said,50
reputation,Call It What You Want,14,you dont need to save me,51
reputation,Call It What You Want,14,but would you run away with me,52
reputation,Call It What You Want,14,yes would you run away,53
reputation,Call It What You Want,14,my babys fit like a daydream,54
reputation,Call It What You Want,14,walking with his head down,55
reputation,Call It What You Want,14,im the one hes walking to,56
reputation,Call It What You Want,14,call it what you want call it what you want call it,57
reputation,Call It What You Want,14,so call it what you want yeah,58
reputation,Call It What You Want,14,call it what you want to,59
reputation,Call It What You Want,14,my babys fly like a jet stream,60
reputation,Call It What You Want,14,high above the whole scene,61
reputation,Call It What You Want,14,loves me like im brand new,62
reputation,Call It What You Want,14,call it what you want call it what you want call it,63
reputation,Call It What You Want,14,so call it what you want yeah,64
reputation,Call It What You Want,14,call it what you want to,65
reputation,Call It What You Want,14,call it what you want call it,66
reputation,Call It What You Want,14,call it what you want call it what you want call it,67
reputation,Call It What You Want,14,call it what you want call it what you want call it,68
reputation,Call It What You Want,14,call it what you want call it what you want call it,69
reputation,Call It What You Want,14,call it what you want call it what you want call it,70
reputation,Call It What You Want,14,call it what you want call it what you want call it,71
reputation,Call It What You Want,14,call it what you want call it what you want call it,72
reputation,Call It What You Want,14,call it what you want yeah,73
reputation,Call It What You Want,14,call it what you want to,74
reputation,New Year’s Day,15,theres glitter on the floor after the party,1
reputation,New Year’s Day,15,girls carrying their shoes down in the lobby,2
reputation,New Year’s Day,15,candle wax and polaroids on the hardwood floor,3
reputation,New Year’s Day,15,you and me from the night before but,4
reputation,New Year’s Day,15,don’t read the last page,5
reputation,New Year’s Day,15,but i stay when youre lost and im scared and you’re turning away,6
reputation,New Year’s Day,15,i want your midnights,7
reputation,New Year’s Day,15,but ill be cleaning up bottles with you on new years day,8
reputation,New Year’s Day,15,you squeeze my hand three times in the back of the taxi,9
reputation,New Year’s Day,15,i can tell that its gonna be a long road,10
reputation,New Year’s Day,15,ill be there if youre the toast of the town babe,11
reputation,New Year’s Day,15,or if you strike out and youre crawling home,12
reputation,New Year’s Day,15,dont read the last page,13
reputation,New Year’s Day,15,but i stay when it’s hard or it’s wrong or were making mistakes,14
reputation,New Year’s Day,15,i want your midnights,15
reputation,New Year’s Day,15,but i’ll be cleaning up bottles with you on new years day,16
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,17
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,18
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,19
reputation,New Year’s Day,15,and i will hold on to you,20
reputation,New Year’s Day,15,please dont ever become a stranger,21
reputation,New Year’s Day,15,whose laugh i could recognize anywhere,22
reputation,New Year’s Day,15,please dont ever become a stranger,23
reputation,New Year’s Day,15,whose laugh i could recognize anywhere,24
reputation,New Year’s Day,15,there’s glitter on the floor after the party,25
reputation,New Year’s Day,15,girls carrying their shoes down in the lobby,26
reputation,New Year’s Day,15,candle wax and polaroids on the hardwood floor,27
reputation,New Year’s Day,15,you and me forevermore,28
reputation,New Year’s Day,15,dont read the last page,29
reputation,New Year’s Day,15,but i stay when its hard or its wrong or were making mistakes,30
reputation,New Year’s Day,15,i want your midnights,31
reputation,New Year’s Day,15,but ill be cleaning up bottles with you on new years day,32
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,33
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,34
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,35
reputation,New Year’s Day,15,and i will hold on to you,36
reputation,New Year’s Day,15,please dont ever become a stranger,37
reputation,New Year’s Day,15,to the memories they will hold on to you,38
reputation,New Year’s Day,15,whose laugh i could recognize anywhere,39
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,40
reputation,New Year’s Day,15,please dont ever become a stranger,41
reputation,New Year’s Day,15,hold on to the memories they will hold on to you,42
reputation,New Year’s Day,15,whose laugh i could recognize anywhere,43
reputation,New Year’s Day,15,i will hold on to you,44
Taylor Swift,Tim McGraw,1,he said the way my blue eyes shined,1
Taylor Swift,Tim McGraw,1,put those georgia stars to shame that night,2
Taylor Swift,Tim McGraw,1,i said thats a lie,3
Taylor Swift,Tim McGraw,1,just a boy in a chevy truck,4
Taylor Swift,Tim McGraw,1,that had a tendency of gettin stuck,5
Taylor Swift,Tim McGraw,1,on back roads at night,6
Taylor Swift,Tim McGraw,1,and i was right there beside him all summer long,7
Taylor Swift,Tim McGraw,1,and then the time we woke up to find that summer gone,8
Taylor Swift,Tim McGraw,1,but when you think tim mcgraw,9
Taylor Swift,Tim McGraw,1,i hope you think my favorite song,10
Taylor Swift,Tim McGraw,1,the one we danced to all night long,11
Taylor Swift,Tim McGraw,1,the moon like a spotlight on the lake,12
Taylor Swift,Tim McGraw,1,when you think happiness,13
Taylor Swift,Tim McGraw,1,i hope you think that little black dress,14
Taylor Swift,Tim McGraw,1,think of my head on your chest,15
Taylor Swift,Tim McGraw,1,and my old faded blue jeans,16
Taylor Swift,Tim McGraw,1,when you think tim mcgraw,17
Taylor Swift,Tim McGraw,1,i hope you think of me,18
Taylor Swift,Tim McGraw,1,september saw a month of tears,19
Taylor Swift,Tim McGraw,1,and thankin god that you werent here,20
Taylor Swift,Tim McGraw,1,to see me like that,21
Taylor Swift,Tim McGraw,1,but in a box beneath my bed,22
Taylor Swift,Tim McGraw,1,is a letter that you never read,23
Taylor Swift,Tim McGraw,1,from three summers back,24
Taylor Swift,Tim McGraw,1,its hard not to find it all a little bittersweet,25
Taylor Swift,Tim McGraw,1,and lookin back on all of that its nice to believe,26
Taylor Swift,Tim McGraw,1,when you think tim mcgraw,27
Taylor Swift,Tim McGraw,1,i hope you think my favorite song,28
Taylor Swift,Tim McGraw,1,the one we danced to all night long,29
Taylor Swift,Tim McGraw,1,the moon like a spotlight on the lake,30
Taylor Swift,Tim McGraw,1,when you think happiness,31
Taylor Swift,Tim McGraw,1,i hope you think that little black dress,32
Taylor Swift,Tim McGraw,1,think of my head on your chest,33
Taylor Swift,Tim McGraw,1,and my old faded blue jeans,34
Taylor Swift,Tim McGraw,1,when you think tim mcgraw,35
Taylor Swift,Tim McGraw,1,i hope you think of me,36
Taylor Swift,Tim McGraw,1,and im back for the first time since then,37
Taylor Swift,Tim McGraw,1,im standin on your street,38
Taylor Swift,Tim McGraw,1,and theres a letter left on your doorstep,39
Taylor Swift,Tim McGraw,1,and the first thing that youll read is,40
Taylor Swift,Tim McGraw,1,when you think tim mcgraw,41
Taylor Swift,Tim McGraw,1,i hope you think my favorite song,42
Taylor Swift,Tim McGraw,1,someday youll turn your radio on,43
Taylor Swift,Tim McGraw,1,i hope it takes you back to that place,44
Taylor Swift,Tim McGraw,1,when you think happiness,45
Taylor Swift,Tim McGraw,1,i hope you think that little black dress,46
Taylor Swift,Tim McGraw,1,think of my head on your chest,47
Taylor Swift,Tim McGraw,1,and my old faded blue jeans,48
Taylor Swift,Tim McGraw,1,when you think tim mcgraw,49
Taylor Swift,Tim McGraw,1,i hope you think of me,50
Taylor Swift,Tim McGraw,1,oh think of me,51
Taylor Swift,Tim McGraw,1,mmmm,52
Taylor Swift,Tim McGraw,1,he said the way my blue eyes shined,53
Taylor Swift,Tim McGraw,1,put those georgia stars to shame that night,54
Taylor Swift,Tim McGraw,1,i said thats a lie,55
Taylor Swift,Picture To Burn,2,state the obvious i didnt get my perfect fantasy,1
Taylor Swift,Picture To Burn,2,i realize you love yourself more than you could ever love me,2
Taylor Swift,Picture To Burn,2,so go and tell your friends that im obsessive and crazy,3
Taylor Swift,Picture To Burn,2,thats fine ill tell mine that youre gay,4
Taylor Swift,Picture To Burn,2,by the way,5
Taylor Swift,Picture To Burn,2,i hate that stupid old pickup truck,6
Taylor Swift,Picture To Burn,2,you never let me drive,7
Taylor Swift,Picture To Burn,2,youre a redneck heartbreak,8
Taylor Swift,Picture To Burn,2,whos really bad at lying,9
Taylor Swift,Picture To Burn,2,so watch me strike a match,10
Taylor Swift,Picture To Burn,2,on all my wasted time,11
Taylor Swift,Picture To Burn,2,as far as im concerned,12
Taylor Swift,Picture To Burn,2,youre just another picture to burn,13
Taylor Swift,Picture To Burn,2,theres no time for tears,14
Taylor Swift,Picture To Burn,2,im just sitting here planning my revenge,15
Taylor Swift,Picture To Burn,2,theres nothing stopping me,16
Taylor Swift,Picture To Burn,2,from going out with all of your best friends,17
Taylor Swift,Picture To Burn,2,and if you come around saying sorry to me,18
Taylor Swift,Picture To Burn,2,my daddys gonna show you how sorry youll be,19
Taylor Swift,Picture To Burn,2,cause i hate that stupid old pickup truck,20
Taylor Swift,Picture To Burn,2,you never let me drive,21
Taylor Swift,Picture To Burn,2,youre a redneck heartbreak,22
Taylor Swift,Picture To Burn,2,whos really bad at lying,23
Taylor Swift,Picture To Burn,2,so watch me strike a match,24
Taylor Swift,Picture To Burn,2,on all my wasted time,25
Taylor Swift,Picture To Burn,2,as far as im concerned,26
Taylor Swift,Picture To Burn,2,youre just another picture to burn,27
Taylor Swift,Picture To Burn,2,and if youre missing me,28
Taylor Swift,Picture To Burn,2,youd better keep it to yourself,29
Taylor Swift,Picture To Burn,2,cause coming back around here,30
Taylor Swift,Picture To Burn,2,would be bad for your health,31
Taylor Swift,Picture To Burn,2,cause i hate that stupid old pickup truck,32
Taylor Swift,Picture To Burn,2,you never let me drive,33
Taylor Swift,Picture To Burn,2,youre a redneck heartbreak,34
Taylor Swift,Picture To Burn,2,whos really bad at lying,35
Taylor Swift,Picture To Burn,2,so watch me strike a match,36
Taylor Swift,Picture To Burn,2,on all my wasted time,37
Taylor Swift,Picture To Burn,2,in case you havent heard,38
Taylor Swift,Picture To Burn,2,i really really hate that,39
Taylor Swift,Picture To Burn,2,stupid old pickup truck,40
Taylor Swift,Picture To Burn,2,you never let me drive,41
Taylor Swift,Picture To Burn,2,youre a redneck heartbreak,42
Taylor Swift,Picture To Burn,2,whos really bad at lying,43
Taylor Swift,Picture To Burn,2,so watch me strike a match,44
Taylor Swift,Picture To Burn,2,on all my wasted time,45
Taylor Swift,Picture To Burn,2,as far as im concerned,46
Taylor Swift,Picture To Burn,2,youre just another picture to burn,47
Taylor Swift,Picture To Burn,2,burn burn burn baby burn,48
Taylor Swift,Picture To Burn,2,youre just another picture to burn,49
Taylor Swift,Picture To Burn,2,baby burn,50
Taylor Swift,Teardrops On My Guitar,3,drew looks at me,1
Taylor Swift,Teardrops On My Guitar,3,i fake a smile so he wont see,2
Taylor Swift,Teardrops On My Guitar,3,that i want and im needing,3
Taylor Swift,Teardrops On My Guitar,3,everything that we should be,4
Taylor Swift,Teardrops On My Guitar,3,ill bet shes beautiful that girl he talks about,5
Taylor Swift,Teardrops On My Guitar,3,and shes got everything that i have to live without,6
Taylor Swift,Teardrops On My Guitar,3,drew talks to me,7
Taylor Swift,Teardrops On My Guitar,3,i laugh cause its just so funny,8
Taylor Swift,Teardrops On My Guitar,3,that i cant even see,9
Taylor Swift,Teardrops On My Guitar,3,anyone when hes with me,10
Taylor Swift,Teardrops On My Guitar,3,he says hes so in love hes finally got it right,11
Taylor Swift,Teardrops On My Guitar,3,i wonder if he knows hes all i think about at night,12
Taylor Swift,Teardrops On My Guitar,3,hes the reason for the teardrops on my guitar,13
Taylor Swift,Teardrops On My Guitar,3,the only thing that keeps me wishing on a wishing star,14
Taylor Swift,Teardrops On My Guitar,3,hes the song in the car i keep singing dont know why i do,15
Taylor Swift,Teardrops On My Guitar,3,drew walks by me,16
Taylor Swift,Teardrops On My Guitar,3,can he tell that i cant breathe,17
Taylor Swift,Teardrops On My Guitar,3,and there he goes so perfectly,18
Taylor Swift,Teardrops On My Guitar,3,the kind of flawless i wish i could be,19
Taylor Swift,Teardrops On My Guitar,3,shed better hold him tight give him all her love,20
Taylor Swift,Teardrops On My Guitar,3,look in those beautiful eyes and know shes lucky cause,21
Taylor Swift,Teardrops On My Guitar,3,hes the reason for the teardrops on my guitar,22
Taylor Swift,Teardrops On My Guitar,3,the only thing that keeps me wishing on a wishing star,23
Taylor Swift,Teardrops On My Guitar,3,hes the song in the car i keep singing dont know why i do,24
Taylor Swift,Teardrops On My Guitar,3,so i drive home alone,25
Taylor Swift,Teardrops On My Guitar,3,as i turn out the light,26
Taylor Swift,Teardrops On My Guitar,3,ill put his picture down,27
Taylor Swift,Teardrops On My Guitar,3,and maybe get some sleep tonight,28
Taylor Swift,Teardrops On My Guitar,3,cause hes the reason for the teardrops on my guitar,29
Taylor Swift,Teardrops On My Guitar,3,the only one whos got enough of me to break my heart,30
Taylor Swift,Teardrops On My Guitar,3,hes the song in the car i keep singing dont know why i do,31
Taylor Swift,Teardrops On My Guitar,3,hes the time taken up but theres never enough,32
Taylor Swift,Teardrops On My Guitar,3,and hes all that i need to fall into,33
Taylor Swift,Teardrops On My Guitar,3,drew looks at me,34
Taylor Swift,Teardrops On My Guitar,3,i fake a smile so he wont see,35
Taylor Swift,A Place In This World,4,i dont know what i want so dont ask me,1
Taylor Swift,A Place In This World,4,cause im still trying to figure it out,2
Taylor Swift,A Place In This World,4,dont know whats down this road im just walking,3
Taylor Swift,A Place In This World,4,trying to see through the rain coming down,4
Taylor Swift,A Place In This World,4,even though im not the only one,5
Taylor Swift,A Place In This World,4,who feels the way i do,6
Taylor Swift,A Place In This World,4,im alone on my own and thats all i know,7
Taylor Swift,A Place In This World,4,ill be strong ill be wrong oh but life goes on,8
Taylor Swift,A Place In This World,4,oh im just a girl trying to find a place in this world,9
Taylor Swift,A Place In This World,4,got the radio on my old blue jeans,10
Taylor Swift,A Place In This World,4,and im wearing my heart on my sleeve,11
Taylor Swift,A Place In This World,4,feeling lucky today got the sunshine,12
Taylor Swift,A Place In This World,4,could you tell me what more do i need,13
Taylor Swift,A Place In This World,4,and tomorrows just a mystery oh yeah,14
Taylor Swift,A Place In This World,4,but thats ok,15
Taylor Swift,A Place In This World,4,im alone on my own and thats all i know,16
Taylor Swift,A Place In This World,4,ill be strong ill be wrong oh but life goes on,17
Taylor Swift,A Place In This World,4,oh im just a girl trying to find a place in this world,18
Taylor Swift,A Place In This World,4,maybe im just a girl on a mission,19
Taylor Swift,A Place In This World,4,but im ready to fly,20
Taylor Swift,A Place In This World,4,im alone on my own and thats all i know,21
Taylor Swift,A Place In This World,4,ill be strong ill be wrong oh but life goes on,22
Taylor Swift,A Place In This World,4,oh im alone on my own and thats all i know,23
Taylor Swift,A Place In This World,4,oh im just a girl trying to find a place in this world,24
Taylor Swift,A Place In This World,4,oh im just a girl,25
Taylor Swift,A Place In This World,4,oh im just a girl oh oh,26
Taylor Swift,A Place In This World,4,oh im just a girl,27
Taylor Swift,Cold As You,5,you have a way of coming easily to me,1
Taylor Swift,Cold As You,5,and when you take you take the very best of me,2
Taylor Swift,Cold As You,5,so i start a fight cause i need to feel something,3
Taylor Swift,Cold As You,5,and you do what you want cause im not what you wanted,4
Taylor Swift,Cold As You,5,oh what a shame what a rainy ending given to a perfect day,5
Taylor Swift,Cold As You,5,just walk away aint no use defending words that you will never say,6
Taylor Swift,Cold As You,5,and now that im sitting here thinking it through,7
Taylor Swift,Cold As You,5,ive never been anywhere cold as you,8
Taylor Swift,Cold As You,5,you put up walls and paint them all a shade of gray,9
Taylor Swift,Cold As You,5,and i stood there loving you and wished them all away,10
Taylor Swift,Cold As You,5,and you come away with a great little story,11
Taylor Swift,Cold As You,5,of a mess of a dreamer with the nerve to adore you,12
Taylor Swift,Cold As You,5,oh what a shame what a rainy ending given to a perfect day,13
Taylor Swift,Cold As You,5,so just walk away aint no use defending words that you will never say,14
Taylor Swift,Cold As You,5,and now that im sitting here thinking it through,15
Taylor Swift,Cold As You,5,ive never been anywhere cold as you,16
Taylor Swift,Cold As You,5,you never did give a damn thing honey but i cried cried for you,17
Taylor Swift,Cold As You,5,and i know you wouldnt have told nobody if i died died for you died for you,18
Taylor Swift,Cold As You,5,oh what a shame what a rainy ending given to a perfect day,19
Taylor Swift,Cold As You,5,every smile you fake is so condescending counting all the scars you made,20
Taylor Swift,Cold As You,5,and now that im sitting here thinking it through,21
Taylor Swift,Cold As You,5,ive never been anywhere cold as you,22
Taylor Swift,The Outside,6,i didnt know what i would find,1
Taylor Swift,The Outside,6,when i went looking for a reason,2
Taylor Swift,The Outside,6,i know i didnt read between the lines,3
Taylor Swift,The Outside,6,and baby ive got nowhere to go,4
Taylor Swift,The Outside,6,i tried to take the road less traveled by,5
Taylor Swift,The Outside,6,but nothing seems to work the first few times,6
Taylor Swift,The Outside,6,am i right,7
Taylor Swift,The Outside,6,so how can i ever try to be better,8
Taylor Swift,The Outside,6,nobody ever lets me in,9
Taylor Swift,The Outside,6,i can still see you,10
Taylor Swift,The Outside,6,this aint the best view,11
Taylor Swift,The Outside,6,on the outside looking in,12
Taylor Swift,The Outside,6,and ive been a lot of lonely places,13
Taylor Swift,The Outside,6,ive never been on the outside,14
Taylor Swift,The Outside,6,you saw me there but never knew,15
Taylor Swift,The Outside,6,that i would give it all up to be,16
Taylor Swift,The Outside,6,a part of this a part of you,17
Taylor Swift,The Outside,6,and now its all too late so you see,18
Taylor Swift,The Outside,6,you couldve helped if you had wanted to,19
Taylor Swift,The Outside,6,but no one notices until its too late to do anything,20
Taylor Swift,The Outside,6,so how can i ever try to be better,21
Taylor Swift,The Outside,6,nobody ever lets me in,22
